"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.045","0.046","20.480","15.7332","3122.89","1.9331","2.0772"
"0.045","0.046","20.480","15.7332","3122.89","1.9331","2.0772"
"0.047","0.046","20.480","15.7300","3123.10","1.9336","2.1709"
"0.047","0.046","20.480","15.7300","3123.10","1.9336","2.1709"
"0.045","0.046","20.480","15.7400","3120.50","1.9308","2.0745"
"0.045","0.046","20.480","15.7400","3120.50","1.9308","2.0745"
"0.047","0.046","20.480","15.7096","3121.80","1.9353","2.1794"
"0.047","0.046","20.480","15.7096","3121.80","1.9353","2.1794"
"0.047","0.047","20.480","15.7424","3120.72","1.9306","2.1658"
"0.047","0.047","20.480","15.7424","3120.72","1.9306","2.1658"
"0.047","0.048","20.480","15.7516","3116.40","1.9268","2.1620"
"0.047","0.048","20.480","15.7516","3116.40","1.9268","2.1620"
"0.049","0.048","20.480","15.7376","3112.09","1.9259","2.2599"
"0.049","0.048","20.480","15.7376","3112.09","1.9259","2.2599"
"0.049","0.048","20.480","15.7376","3108.43","1.9236","2.2599"
"0.049","0.048","20.480","15.7376","3108.43","1.9236","2.2599"
"0.047","0.048","20.480","15.7300","3109.94","1.9255","2.1709"
"0.047","0.048","20.480","15.7300","3109.94","1.9255","2.1709"
"0.049","0.049","20.480","15.7436","3112.09","1.9251","2.2573"
"0.049","0.049","20.480","15.7436","3112.09","1.9251","2.2573"
"0.049","0.050","20.480","15.7560","3105.21","1.9194","2.2520"
"0.049","0.050","20.480","15.7560","3105.21","1.9194","2.2520"
"0.049","0.050","20.480","15.7484","3107.36","1.9216","2.2552"
"0.049","0.050","20.480","15.7484","3107.36","1.9216","2.2552"
"0.049","0.050","20.480","15.7292","3109.51","1.9253","2.2635"
"0.049","0.050","20.480","15.7292","3109.51","1.9253","2.2635"
"0.049","0.051","20.480","15.7072","3105.21","1.9253","2.2730"
"0.049","0.051","20.480","15.7072","3105.21","1.9253","2.2730"
"0.049","0.051","20.480","15.7152","3104.14","1.9237","2.2695"
"0.049","0.051","20.480","15.7152","3104.14","1.9237","2.2695"
"0.051","0.052","20.470","15.7160","3108.65","1.9264","2.3608"
"0.051","0.052","20.470","15.7160","3108.65","1.9264","2.3608"
"0.052","0.052","20.480","15.7344","3112.52","1.9265","2.3998"
"0.052","0.052","20.480","15.7344","3112.52","1.9265","2.3998"
"0.052","0.052","20.480","15.7276","3106.72","1.9238","2.4029"
"0.052","0.052","20.480","15.7276","3106.72","1.9238","2.4029"
"0.052","0.053","20.470","15.7340","3100.94","1.9194","2.3987"
"0.052","0.053","20.470","15.7340","3100.94","1.9194","2.3987"
"0.054","0.054","20.440","15.7472","3094.11","1.9136","2.4812"
"0.054","0.054","20.440","15.7472","3094.11","1.9136","2.4812"
"0.054","0.054","20.450","15.7996","3094.11","1.9072","2.4577"
"0.054","0.054","20.450","15.7996","3094.11","1.9072","2.4577"
"0.054","0.054","20.450","15.8344","3099.23","1.9062","2.4415"
"0.054","0.054","20.450","15.8344","3099.23","1.9062","2.4415"
"0.054","0.054","20.440","15.8536","3097.95","1.9031","2.4316"
"0.054","0.054","20.440","15.8536","3097.95","1.9031","2.4316"
"0.054","0.055","20.470","15.8712","3096.88","1.9003","2.4270"
"0.054","0.055","20.470","15.8712","3096.88","1.9003","2.4270"
"0.056","0.056","20.460","15.8680","3095.18","1.8997","2.5172"
"0.056","0.056","20.460","15.8680","3095.18","1.8997","2.5172"
"0.056","0.056","20.410","15.8744","3089.23","1.8952","2.5080"
"0.056","0.056","20.410","15.8744","3089.23","1.8952","2.5080"
"0.056","0.056","20.420","15.8976","3089.65","1.8927","2.4982"
"0.056","0.056","20.420","15.8976","3089.65","1.8927","2.4982"
"0.056","0.057","20.450","15.8760","3088.38","1.8945","2.5121"
"0.056","0.057","20.450","15.8760","3088.38","1.8945","2.5121"
"0.056","0.057","20.410","15.9044","3085.41","1.8893","2.4939"
"0.056","0.057","20.410","15.9044","3085.41","1.8893","2.4939"
"0.056","0.057","20.410","15.9188","3082.03","1.8856","2.4871"
"0.056","0.057","20.410","15.9188","3082.03","1.8856","2.4871"
"0.058","0.058","20.360","15.9368","3081.19","1.8829","2.5609"
"0.058","0.058","20.360","15.9368","3081.19","1.8829","2.5609"
"0.058","0.059","20.400","15.9564","3082.24","1.8812","2.5564"
"0.058","0.059","20.400","15.9564","3082.24","1.8812","2.5564"
"0.058","0.059","20.400","15.9568","3084.15","1.8824","2.5562"
"0.058","0.059","20.400","15.9568","3084.15","1.8824","2.5562"
"0.058","0.059","20.410","15.9600","3084.57","1.8822","2.5560"
"0.058","0.059","20.410","15.9600","3084.57","1.8822","2.5560"
"0.059","0.059","20.430","15.9640","3090.92","1.8856","2.6007"
"0.059","0.059","20.430","15.9640","3090.92","1.8856","2.6007"
"0.059","0.060","20.380","15.9348","3080.35","1.8826","2.6085"
"0.059","0.060","20.380","15.9348","3080.35","1.8826","2.6085"
"0.061","0.061","20.410","15.9116","3078.03","1.8840","2.7127"
"0.061","0.061","20.410","15.9116","3078.03","1.8840","2.7127"
"0.061","0.061","20.320","15.8904","3075.71","1.8850","2.7116"
"0.061","0.061","20.320","15.8904","3075.71","1.8850","2.7116"
"0.061","0.061","20.340","15.8660","3070.89","1.8850","2.7268"
"0.061","0.061","20.340","15.8660","3070.89","1.8850","2.7268"
"0.061","0.061","20.230","15.8388","3068.79","1.8869","2.7260"
"0.061","0.061","20.230","15.8388","3068.79","1.8869","2.7260"
"0.061","0.062","20.220","15.8604","3071.72","1.8862","2.7136"
"0.061","0.062","20.220","15.8604","3071.72","1.8862","2.7136"
"0.064","0.063","20.310","15.8396","3073.61","1.8898","2.8709"
"0.064","0.063","20.310","15.8396","3073.61","1.8898","2.8709"
"0.061","0.063","20.350","15.8504","3075.29","1.8895","2.7361"
"0.061","0.063","20.350","15.8504","3075.29","1.8895","2.7361"
"0.064","0.064","20.330","15.8728","3078.45","1.8888","2.8558"
"0.064","0.064","20.330","15.8728","3078.45","1.8888","2.8558"
"0.064","0.064","20.280","15.8496","3077.40","1.8909","2.8613"
"0.064","0.064","20.280","15.8496","3077.40","1.8909","2.8613"
"0.064","0.064","20.290","15.8236","3068.37","1.8885","2.8770"
"0.064","0.064","20.290","15.8236","3068.37","1.8885","2.8770"
"0.064","0.064","20.250","15.8204","3066.70","1.8878","2.8730"
"0.064","0.064","20.250","15.8204","3066.70","1.8878","2.8730"
"0.064","0.065","20.260","15.7932","3065.24","1.8902","2.8892"
"0.064","0.065","20.260","15.7932","3065.24","1.8902","2.8892"
"0.064","0.065","20.240","15.7900","3064.82","1.8903","2.8883"
"0.064","0.065","20.240","15.7900","3064.82","1.8903","2.8883"
"0.068","0.066","20.090","15.8080","3061.69","1.8862","3.0355"
"0.068","0.066","20.090","15.8080","3061.69","1.8862","3.0355"
"0.068","0.067","20.120","15.8276","3054.63","1.8796","3.0289"
"0.068","0.067","20.120","15.8276","3054.63","1.8796","3.0289"
"0.068","0.067","20.200","15.7988","3051.31","1.8809","3.0575"
"0.068","0.067","20.200","15.7988","3051.31","1.8809","3.0575"
"0.067","0.067","20.080","15.7960","3041.62","1.8753","2.9963"
"0.067","0.067","20.080","15.7960","3041.62","1.8753","2.9963"
"0.067","0.068","20.130","15.8012","3044.91","1.8767","3.0007"
"0.067","0.068","20.130","15.8012","3044.91","1.8767","3.0007"
"0.068","0.068","20.180","15.7760","3050.69","1.8833","3.0677"
"0.068","0.068","20.180","15.7760","3050.69","1.8833","3.0677"
"0.068","0.068","20.220","15.7292","3041.21","1.8830","3.1014"
"0.068","0.068","20.220","15.7292","3041.21","1.8830","3.1014"
"0.067","0.069","20.040","15.7260","3039.98","1.8826","3.0304"
"0.067","0.069","20.040","15.7260","3039.98","1.8826","3.0304"
"0.068","0.069","20.060","15.7440","3039.98","1.8805","3.0682"
"0.068","0.069","20.060","15.7440","3039.98","1.8805","3.0682"
"0.071","0.070","20.080","15.7140","3042.85","1.8858","3.2251"
"0.071","0.070","20.080","15.7140","3042.85","1.8858","3.2251"
"0.070","0.070","19.970","15.7168","3030.15","1.8776","3.1606"
"0.070","0.070","19.970","15.7168","3030.15","1.8776","3.1606"
"0.070","0.071","19.970","15.7356","3027.09","1.8735","3.1493"
"0.070","0.071","19.970","15.7356","3027.09","1.8735","3.1493"
"0.073","0.071","19.650","15.7288","3019.98","1.8699","3.2357"
"0.073","0.071","19.650","15.7288","3019.98","1.8699","3.2357"
"0.073","0.071","19.740","15.7776","3024.65","1.8670","3.2205"
"0.073","0.071","19.740","15.7776","3024.65","1.8670","3.2205"
"0.073","0.071","19.780","15.7804","3027.30","1.8683","3.2253"
"0.073","0.071","19.780","15.7804","3027.30","1.8683","3.2253"
"0.074","0.072","19.820","15.8292","3029.13","1.8637","3.2460"
"0.074","0.072","19.820","15.8292","3029.13","1.8637","3.2460"
