"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.110","0.112","1.230","15.3712","615.74","0.3901","0.3270"
"0.110","0.112","1.230","15.3712","615.74","0.3901","0.3270"
"0.109","0.113","0.800","15.3832","571.90","0.3621","0.2103"
"0.109","0.113","0.800","15.3832","571.90","0.3621","0.2103"
"0.110","0.114","0.450","15.3716","550.18","0.3486","0.1196"
"0.110","0.114","0.450","15.3716","550.18","0.3486","0.1196"
"0.113","0.114","0.290","15.4004","524.89","0.3319","0.0788"
"0.113","0.114","0.290","15.4004","524.89","0.3319","0.0788"
"0.104","0.115","0.110","15.3916","474.26","0.3001","0.0274"
"0.104","0.115","0.110","15.3916","474.26","0.3001","0.0274"
