"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.099","0.098","9.300","14.9776","1634.30","1.0627","2.4053"
"0.099","0.098","9.300","14.9776","1634.30","1.0627","2.4053"
"0.099","0.100","9.010","14.9972","1636.02","1.0624","2.3212"
"0.099","0.100","9.010","14.9972","1636.02","1.0624","2.3212"
"0.099","0.100","9.070","14.9836","1636.26","1.0635","2.3429"
"0.099","0.100","9.070","14.9836","1636.26","1.0635","2.3429"
"0.099","0.101","9.050","14.9976","1637.39","1.0633","2.3314"
"0.099","0.101","9.050","14.9976","1637.39","1.0633","2.3314"
"0.103","0.101","9.170","15.0156","1638.40","1.0626","2.4488"
"0.103","0.101","9.170","15.0156","1638.40","1.0626","2.4488"
"0.099","0.101","9.130","15.0392","1637.81","1.0606","2.3325"
"0.099","0.101","9.130","15.0392","1637.81","1.0606","2.3325"
"0.103","0.102","8.880","15.0224","1634.24","1.0595","2.3681"
"0.103","0.102","8.880","15.0224","1634.24","1.0595","2.3681"
"0.103","0.103","9.050","15.0104","1634.00","1.0602","2.4194"
"0.103","0.103","9.050","15.0104","1634.00","1.0602","2.4194"
"0.103","0.104","8.890","15.0296","1632.70","1.0580","2.3675"
"0.103","0.104","8.890","15.0296","1632.70","1.0580","2.3675"
"0.107","0.104","9.030","15.0612","1628.74","1.0532","2.4824"
"0.107","0.104","9.030","15.0612","1628.74","1.0532","2.4824"
"0.103","0.104","8.720","15.0408","1628.21","1.0543","2.3171"
"0.103","0.104","8.720","15.0408","1628.21","1.0543","2.3171"
"0.102","0.105","9.030","15.0496","1627.91","1.0535","2.3720"
"0.102","0.105","9.030","15.0496","1627.91","1.0535","2.3720"
"0.107","0.106","8.890","15.0336","1625.62","1.0531","2.4573"
"0.107","0.106","8.890","15.0336","1625.62","1.0531","2.4573"
"0.107","0.107","8.650","15.0504","1626.85","1.0527","2.3829"
"0.107","0.107","8.650","15.0504","1626.85","1.0527","2.3829"
"0.107","0.107","8.710","15.0552","1624.97","1.0512","2.3974"
"0.107","0.107","8.710","15.0552","1624.97","1.0512","2.3974"
"0.106","0.108","8.920","15.0448","1622.28","1.0501","2.4372"
"0.106","0.108","8.920","15.0448","1622.28","1.0501","2.4372"
"0.106","0.108","8.920","15.0560","1616.28","1.0455","2.4317"
"0.106","0.108","8.920","15.0560","1616.28","1.0455","2.4317"
"0.110","0.109","8.570","15.0164","1617.61","1.0491","2.4438"
"0.110","0.109","8.570","15.0164","1617.61","1.0491","2.4438"
"0.110","0.109","8.830","15.0368","1616.05","1.0467","2.5077"
"0.110","0.109","8.830","15.0368","1616.05","1.0467","2.5077"
"0.109","0.110","8.490","15.0468","1613.03","1.0440","2.3844"
"0.109","0.110","8.490","15.0468","1613.03","1.0440","2.3844"
"0.109","0.111","8.570","15.0584","1614.54","1.0442","2.4013"
"0.109","0.111","8.570","15.0584","1614.54","1.0442","2.4013"
"0.109","0.111","8.940","15.0476","1613.90","1.0445","2.5105"
"0.109","0.111","8.940","15.0476","1613.90","1.0445","2.5105"
"0.114","0.112","8.540","15.0732","1616.28","1.0443","2.4954"
"0.114","0.112","8.540","15.0732","1616.28","1.0443","2.4954"
"0.110","0.112","8.830","15.0524","1617.09","1.0463","2.4999"
"0.110","0.112","8.830","15.0524","1617.09","1.0463","2.4999"
"0.113","0.113","8.460","15.0528","1614.42","1.0445","2.4603"
"0.113","0.113","8.460","15.0528","1614.42","1.0445","2.4603"
"0.113","0.114","8.470","15.0360","1611.76","1.0439","2.4714"
"0.113","0.114","8.470","15.0360","1611.76","1.0439","2.4714"
"0.114","0.114","8.560","15.0392","1607.10","1.0407","2.5181"
"0.114","0.114","8.560","15.0392","1607.10","1.0407","2.5181"
"0.113","0.115","8.470","15.0388","1606.35","1.0403","2.4700"
"0.113","0.115","8.470","15.0388","1606.35","1.0403","2.4700"
"0.113","0.115","8.440","15.0216","1606.98","1.0419","2.4697"
"0.113","0.115","8.440","15.0216","1606.98","1.0419","2.4697"
"0.114","0.116","8.310","15.0132","1602.12","1.0393","2.4572"
"0.114","0.116","8.310","15.0132","1602.12","1.0393","2.4572"
"0.117","0.116","8.700","15.0068","1595.02","1.0351","2.6438"
"0.117","0.116","8.700","15.0068","1595.02","1.0351","2.6438"
"0.117","0.117","8.220","15.0120","1592.99","1.0334","2.4952"
"0.117","0.117","8.220","15.0120","1592.99","1.0334","2.4952"
"0.117","0.118","8.390","15.0036","1587.15","1.0302","2.5511"
"0.117","0.118","8.390","15.0036","1587.15","1.0302","2.5511"
"0.122","0.119","8.340","14.9984","1584.02","1.0286","2.6472"
"0.122","0.119","8.340","14.9984","1584.02","1.0286","2.6472"
"0.121","0.119","8.370","14.9892","1584.47","1.0295","2.6398"
"0.121","0.119","8.370","14.9892","1584.47","1.0295","2.6398"
"0.117","0.119","8.320","14.9976","1584.07","1.0286","2.5328"
"0.117","0.119","8.320","14.9976","1584.07","1.0286","2.5328"
"0.121","0.120","8.300","14.9884","1581.01","1.0273","2.6181"
