"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.051","0.052","14.010","15.0360","2183.86","1.4145","1.8450"
"0.051","0.052","14.140","15.0388","2189.27","1.4177","1.8610"
"0.051","0.052","14.140","15.0388","2189.27","1.4177","1.8610"
"0.051","0.053","14.080","15.0568","2192.90","1.4184","1.8466"
"0.051","0.053","14.080","15.0568","2192.90","1.4184","1.8466"
"0.054","0.054","13.970","15.0372","2196.86","1.4228","1.9475"
"0.054","0.054","13.970","15.0372","2196.86","1.4228","1.9475"
"0.054","0.054","14.180","15.0404","2198.37","1.4235","1.9754"
"0.054","0.054","14.180","15.0404","2198.37","1.4235","1.9754"
"0.054","0.054","14.210","15.0224","2203.43","1.4285","1.9867"
"0.054","0.054","14.210","15.0224","2203.43","1.4285","1.9867"
"0.056","0.056","14.070","14.9912","2202.13","1.4306","2.0528"
"0.056","0.056","14.070","14.9912","2202.13","1.4306","2.0528"
"0.056","0.056","14.000","14.9968","2195.15","1.4255","2.0403"
"0.056","0.056","14.000","14.9968","2195.15","1.4255","2.0403"
"0.057","0.057","14.010","15.0336","2192.69","1.4204","2.0631"
"0.057","0.057","14.010","15.0336","2192.69","1.4204","2.0631"
"0.056","0.057","13.880","14.9928","2189.70","1.4224","2.0245"
"0.056","0.057","13.880","14.9928","2189.70","1.4224","2.0245"
"0.059","0.057","13.870","15.0212","2184.60","1.4164","2.1192"
"0.059","0.057","13.870","15.0212","2184.60","1.4164","2.1192"
"0.059","0.059","13.940","15.0008","2189.38","1.4214","2.1388"
"0.059","0.059","13.940","15.0008","2189.38","1.4214","2.1388"
"0.059","0.059","13.920","14.9812","2193.44","1.4259","2.1441"
"0.059","0.059","13.920","14.9812","2193.44","1.4259","2.1441"
"0.059","0.059","13.950","14.9868","2191.62","1.4242","2.1461"
"0.059","0.059","13.950","14.9868","2191.62","1.4242","2.1461"
"0.059","0.060","13.790","14.9712","2189.70","1.4244","2.1282"
"0.059","0.060","13.790","14.9712","2189.70","1.4244","2.1282"
"0.061","0.061","13.740","14.9744","2188.21","1.4232","2.1909"
"0.061","0.061","13.740","14.9744","2188.21","1.4232","2.1909"
"0.060","0.061","13.800","14.9472","2185.98","1.4243","2.1764"
"0.060","0.061","13.800","14.9472","2185.98","1.4243","2.1764"
"0.061","0.062","13.990","14.9064","2183.11","1.4263","2.2616"
"0.061","0.062","13.990","14.9064","2183.11","1.4263","2.2616"
"0.063","0.063","13.740","14.8916","2173.83","1.4217","2.3008"
"0.063","0.063","13.740","14.8916","2173.83","1.4217","2.3008"
"0.063","0.063","13.670","14.8984","2179.94","1.4250","2.2859"
"0.063","0.063","13.670","14.8984","2179.94","1.4250","2.2859"
"0.063","0.064","13.640","14.9004","2183.86","1.4274","2.2800"
"0.063","0.064","13.640","14.9004","2183.86","1.4274","2.2800"
"0.063","0.064","13.620","14.8888","2178.15","1.4248","2.2821"
"0.063","0.064","13.620","14.8888","2178.15","1.4248","2.2821"
"0.066","0.065","13.860","14.8912","2175.94","1.4231","2.4317"
"0.066","0.065","13.860","14.8912","2175.94","1.4231","2.4317"
"0.066","0.065","13.540","14.8648","2168.28","1.4206","2.3881"
"0.066","0.065","13.540","14.8648","2168.28","1.4206","2.3881"
"0.066","0.066","13.550","14.9068","2167.13","1.4158","2.3698"
"0.066","0.066","13.550","14.9068","2167.13","1.4158","2.3698"
"0.066","0.067","13.570","14.9096","2167.97","1.4161","2.3719"
"0.066","0.067","13.570","14.9096","2167.97","1.4161","2.3719"
"0.066","0.068","13.440","14.8980","2165.47","1.4156","2.3546"
"0.066","0.068","13.440","14.8980","2165.47","1.4156","2.3546"
"0.066","0.068","13.470","14.8716","2160.27","1.4147","2.3725"
"0.066","0.068","13.470","14.8716","2160.27","1.4147","2.3725"
"0.069","0.068","13.520","14.9056","2157.78","1.4098","2.4727"
"0.069","0.068","13.520","14.9056","2157.78","1.4098","2.4727"
"0.069","0.069","13.470","14.9460","2155.92","1.4048","2.4435"
"0.069","0.069","13.470","14.9460","2155.92","1.4048","2.4435"
"0.069","0.070","13.350","14.9436","2157.06","1.4058","2.4231"
"0.069","0.070","13.350","14.9436","2157.06","1.4058","2.4231"
"0.071","0.071","13.350","14.9808","2155.71","1.4014","2.4745"
"0.071","0.071","13.350","14.9808","2155.71","1.4014","2.4745"
"0.071","0.071","13.390","14.9776","2153.03","1.4000","2.4837"
"0.071","0.071","13.390","14.9776","2153.03","1.4000","2.4837"
"0.071","0.071","13.140","14.9724","2151.59","1.3995","2.4397"
"0.071","0.071","13.140","14.9724","2151.59","1.3995","2.4397"
"0.071","0.072","13.430","14.9372","2152.00","1.4031","2.5113"
"0.071","0.072","13.430","14.9372","2152.00","1.4031","2.5113"
"0.071","0.072","13.150","14.9712","2146.36","1.3962","2.4421"
"0.071","0.072","13.150","14.9712","2146.36","1.3962","2.4421"
"0.074","0.074","13.010","14.9852","2150.56","1.3977","2.5112"
"0.074","0.074","13.010","14.9852","2150.56","1.3977","2.5112"
"0.074","0.074","13.360","14.9736","2152.11","1.3997","2.5848"
"0.074","0.074","13.360","14.9736","2152.11","1.3997","2.5848"
"0.074","0.075","13.090","14.9648","2152.00","1.4005","2.5372"
