"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.029","0.030","13.030","15.7612","1936.50","1.1966","0.8472"
"0.029","0.030","12.910","15.7656","1935.17","1.1954","0.8387"
"0.029","0.030","12.910","15.7656","1935.17","1.1954","0.8387"
"0.030","0.030","12.790","15.7860","1931.27","1.1915","0.8562"
"0.030","0.030","12.790","15.7860","1931.27","1.1915","0.8562"
"0.030","0.031","12.760","15.7968","1922.60","1.1853","0.8524"
"0.030","0.031","12.760","15.7968","1922.60","1.1853","0.8524"
"0.032","0.032","12.750","15.8772","1914.43","1.1743","0.8948"
"0.032","0.032","12.750","15.8772","1914.43","1.1743","0.8948"
"0.032","0.032","12.760","15.8600","1908.58","1.1720","0.8984"
"0.032","0.032","12.760","15.8600","1908.58","1.1720","0.8984"
"0.032","0.032","12.840","15.8492","1905.35","1.1708","0.9059"
"0.032","0.032","12.840","15.8492","1905.35","1.1708","0.9059"
"0.032","0.032","12.580","15.8412","1900.68","1.1685","0.8890"
"0.032","0.032","12.580","15.8412","1900.68","1.1685","0.8890"
"0.032","0.032","12.620","15.8416","1901.00","1.1687","0.8916"
"0.032","0.032","12.620","15.8416","1901.00","1.1687","0.8916"
"0.032","0.033","12.570","15.8460","1900.44","1.1680","0.8873"
"0.032","0.033","12.570","15.8460","1900.44","1.1680","0.8873"
"0.033","0.034","12.500","15.8896","1898.11","1.1634","0.9025"
"0.033","0.034","12.500","15.8896","1898.11","1.1634","0.9025"
"0.033","0.034","12.560","15.9044","1893.48","1.1595","0.9044"
"0.033","0.034","12.560","15.9044","1893.48","1.1595","0.9044"
"0.033","0.034","12.380","15.8724","1890.06","1.1597","0.8967"
"0.033","0.034","12.380","15.8724","1890.06","1.1597","0.8967"
"0.035","0.035","12.430","15.8456","1883.26","1.1575","0.9599"
"0.035","0.035","12.430","15.8456","1883.26","1.1575","0.9599"
"0.035","0.035","12.380","15.8372","1883.97","1.1585","0.9575"
"0.035","0.035","12.380","15.8372","1883.97","1.1585","0.9575"
"0.035","0.035","12.420","15.8220","1887.60","1.1619","0.9634"
"0.035","0.035","12.420","15.8220","1887.60","1.1619","0.9634"
"0.035","0.035","12.570","15.8280","1887.13","1.1611","0.9740"
"0.035","0.035","12.570","15.8280","1887.13","1.1611","0.9740"
"0.035","0.036","12.230","15.8248","1886.97","1.1613","0.9482"
"0.035","0.036","12.230","15.8248","1886.97","1.1613","0.9482"
"0.036","0.036","12.390","15.7952","1885.39","1.1625","0.9934"
"0.036","0.036","12.390","15.7952","1885.39","1.1625","0.9934"
"0.036","0.037","12.390","15.7708","1881.21","1.1617","0.9981"
"0.036","0.037","12.390","15.7708","1881.21","1.1617","0.9981"
"0.036","0.037","12.310","15.7920","1877.99","1.1582","0.9878"
"0.036","0.037","12.310","15.7920","1877.99","1.1582","0.9878"
"0.038","0.037","12.200","15.8292","1871.98","1.1517","1.0260"
"0.038","0.037","12.200","15.8292","1871.98","1.1517","1.0260"
"0.036","0.037","12.220","15.8348","1867.16","1.1484","0.9725"
"0.036","0.037","12.220","15.8348","1867.16","1.1484","0.9725"
"0.038","0.038","12.030","15.7744","1861.52","1.1493","1.0222"
"0.038","0.038","12.030","15.7744","1861.52","1.1493","1.0222"
"0.037","0.039","12.200","15.7556","1858.76","1.1489","1.0131"
"0.037","0.039","12.200","15.7556","1858.76","1.1489","1.0131"
"0.039","0.039","12.090","15.8160","1858.99","1.1447","1.0461"
"0.039","0.039","12.090","15.8160","1858.99","1.1447","1.0461"
"0.040","0.039","12.000","15.8428","1854.01","1.1397","1.0596"
"0.040","0.039","12.000","15.8428","1854.01","1.1397","1.0596"
"0.038","0.039","12.130","15.8260","1847.84","1.1371","1.0206"
"0.038","0.039","12.130","15.8260","1847.84","1.1371","1.0206"
"0.039","0.039","11.800","15.8160","1839.83","1.1329","1.0210"
"0.039","0.039","11.800","15.8160","1839.83","1.1329","1.0210"
"0.039","0.040","11.860","15.8208","1842.85","1.1344","1.0252"
"0.039","0.040","11.860","15.8208","1842.85","1.1344","1.0252"
"0.041","0.041","11.900","15.8432","1844.05","1.1336","1.0769"
"0.041","0.041","11.900","15.8432","1844.05","1.1336","1.0769"
"0.041","0.041","11.760","15.8296","1840.21","1.1322","1.0671"
"0.041","0.041","11.760","15.8296","1840.21","1.1322","1.0671"
"0.041","0.041","11.800","15.7716","1837.50","1.1347","1.0825"
"0.041","0.041","11.800","15.7716","1837.50","1.1347","1.0825"
"0.041","0.041","11.860","15.7728","1836.15","1.1337","1.0878"
"0.041","0.041","11.860","15.7728","1836.15","1.1337","1.0878"
"0.041","0.042","11.840","15.7792","1831.52","1.1304","1.0845"
"0.041","0.042","11.840","15.7792","1831.52","1.1304","1.0845"
"0.041","0.042","11.790","15.7732","1828.17","1.1288","1.0813"
"0.041","0.042","11.790","15.7732","1828.17","1.1288","1.0813"
"0.043","0.043","11.550","15.7756","1825.80","1.1271","1.1103"
"0.043","0.043","11.550","15.7756","1825.80","1.1271","1.1103"
"0.044","0.043","11.800","15.7996","1824.76","1.1248","1.1555"
"0.044","0.043","11.800","15.7996","1824.76","1.1248","1.1555"
"0.041","0.043","11.690","15.7888","1827.88","1.1275","1.0689"
"0.041","0.043","11.690","15.7888","1827.88","1.1275","1.0689"
"0.041","0.043","11.740","15.7940","1824.84","1.1252","1.0723"
"0.041","0.043","11.740","15.7940","1824.84","1.1252","1.0723"
"0.044","0.044","11.750","15.8028","1821.66","1.1227","1.1499"
"0.044","0.044","11.750","15.8028","1821.66","1.1227","1.1499"
"0.044","0.044","11.680","15.7968","1816.95","1.1202","1.1443"
"0.044","0.044","11.680","15.7968","1816.95","1.1202","1.1443"
"0.043","0.045","11.670","15.7672","1812.20","1.1193","1.1237"
"0.043","0.045","11.670","15.7672","1812.20","1.1193","1.1237"
"0.045","0.045","11.330","15.7836","1807.68","1.1154","1.1383"
"0.045","0.045","11.330","15.7836","1807.68","1.1154","1.1383"
"0.045","0.046","11.410","15.8036","1802.33","1.1107","1.1417"
"0.045","0.046","11.410","15.8036","1802.33","1.1107","1.1417"
"0.045","0.046","11.330","15.8276","1798.36","1.1066","1.1288"
"0.045","0.046","11.330","15.8276","1798.36","1.1066","1.1288"
"0.048","0.046","11.440","15.8408","1798.44","1.1057","1.2126"
"0.048","0.046","11.440","15.8408","1798.44","1.1057","1.2126"
"0.046","0.046","11.460","15.8356","1794.20","1.1034","1.1653"
"0.046","0.046","11.460","15.8356","1794.20","1.1034","1.1653"
"0.048","0.046","11.390","15.8528","1789.92","1.0996","1.2045"
"0.048","0.046","11.390","15.8528","1789.92","1.0996","1.2045"
"0.047","0.047","11.490","15.8592","1792.35","1.1007","1.1883"
"0.047","0.047","11.490","15.8592","1792.35","1.1007","1.1883"
"0.047","0.048","11.450","15.8148","1790.21","1.1024","1.1944"
"0.047","0.048","11.450","15.8148","1790.21","1.1024","1.1944"
"0.049","0.048","11.150","15.7920","1785.09","1.1009","1.2178"
"0.049","0.048","11.150","15.7920","1785.09","1.1009","1.2178"
"0.048","0.048","11.180","15.7776","1782.05","1.1000","1.1992"
"0.048","0.048","11.180","15.7776","1782.05","1.1000","1.1992"
"0.047","0.048","11.260","15.7664","1782.69","1.1012","1.1852"
"0.047","0.048","11.260","15.7664","1782.69","1.1012","1.1852"
"0.049","0.049","11.180","15.7724","1781.07","1.0998","1.2255"
"0.049","0.049","11.180","15.7724","1781.07","1.0998","1.2255"
"0.047","0.049","11.320","15.7480","1777.34","1.0991","1.1957"
"0.047","0.049","11.320","15.7480","1777.34","1.0991","1.1957"
"0.050","0.050","11.190","15.7716","1775.94","1.0966","1.2519"
"0.050","0.050","11.190","15.7716","1775.94","1.0966","1.2519"
"0.049","0.050","11.170","15.7860","1778.67","1.0973","1.2212"
"0.049","0.050","11.170","15.7860","1778.67","1.0973","1.2212"
