"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.076","0.077","4.590","15.0072","982.58","0.6376","0.9059"
"0.079","0.078","4.880","15.0016","981.04","0.6369","1.0023"
"0.079","0.078","4.880","15.0016","981.04","0.6369","1.0023"
"0.080","0.079","4.700","14.9932","981.38","0.6375","0.9792"
"0.080","0.079","4.700","14.9932","981.38","0.6375","0.9792"
"0.079","0.079","4.490","14.9716","981.04","0.6382","0.9278"
"0.079","0.079","4.490","14.9716","981.04","0.6382","0.9278"
"0.079","0.079","4.840","14.9948","976.27","0.6341","0.9956"
"0.079","0.079","4.840","14.9948","976.27","0.6341","0.9956"
"0.079","0.080","4.400","14.9768","975.85","0.6346","0.9082"
"0.079","0.080","4.400","14.9768","975.85","0.6346","0.9082"
"0.083","0.081","4.720","14.9656","976.02","0.6351","1.0260"
"0.083","0.081","4.720","14.9656","976.02","0.6351","1.0260"
"0.082","0.082","4.340","14.9632","977.10","0.6360","0.9325"
"0.082","0.082","4.340","14.9632","977.10","0.6360","0.9325"
"0.083","0.082","4.400","14.9752","977.90","0.6360","0.9545"
"0.083","0.082","4.400","14.9752","977.90","0.6360","0.9545"
"0.080","0.082","4.710","14.9900","978.82","0.6359","0.9819"
"0.080","0.082","4.710","14.9900","978.82","0.6359","0.9819"
"0.083","0.083","4.660","15.0020","980.06","0.6362","1.0056"
"0.083","0.083","4.660","15.0020","980.06","0.6362","1.0056"
"0.083","0.083","4.590","15.0020","978.59","0.6353","0.9905"
"0.083","0.083","4.590","15.0020","978.59","0.6353","0.9905"
"0.085","0.085","4.690","14.9628","976.91","0.6358","1.0447"
"0.085","0.085","4.690","14.9628","976.91","0.6358","1.0447"
"0.085","0.085","4.150","15.0000","975.72","0.6335","0.9176"
"0.085","0.085","4.150","15.0000","975.72","0.6335","0.9176"
"0.085","0.086","4.730","15.0276","975.70","0.6323","1.0400"
"0.085","0.086","4.730","15.0276","975.70","0.6323","1.0400"
"0.085","0.086","4.730","15.0468","972.56","0.6295","1.0361"
"0.085","0.086","4.730","15.0468","972.56","0.6295","1.0361"
"0.089","0.086","4.580","15.0728","972.07","0.6281","1.0448"
"0.089","0.086","4.580","15.0728","972.07","0.6281","1.0448"
"0.088","0.087","4.440","15.0496","970.25","0.6279","1.0061"
"0.088","0.087","4.440","15.0496","970.25","0.6279","1.0061"
"0.088","0.088","4.050","15.0372","971.17","0.6290","0.9201"
"0.088","0.088","4.050","15.0372","971.17","0.6290","0.9201"
"0.088","0.089","4.290","15.0724","975.47","0.6303","0.9677"
"0.088","0.089","4.290","15.0724","975.47","0.6303","0.9677"
"0.089","0.089","4.220","15.0668","977.40","0.6318","0.9639"
"0.089","0.089","4.220","15.0668","977.40","0.6318","0.9639"
"0.089","0.090","4.640","15.0972","977.63","0.6307","1.0535"
"0.089","0.090","4.640","15.0972","977.63","0.6307","1.0535"
"0.092","0.090","4.530","15.1000","977.97","0.6308","1.0626"
"0.092","0.090","4.530","15.1000","977.97","0.6308","1.0626"
"0.092","0.091","4.050","15.0728","976.97","0.6312","0.9551"
"0.092","0.091","4.050","15.0728","976.97","0.6312","0.9551"
"0.091","0.092","4.450","15.0668","974.77","0.6301","1.0394"
"0.091","0.092","4.450","15.0668","974.77","0.6301","1.0394"
"0.092","0.092","4.450","15.0868","972.01","0.6275","1.0465"
"0.092","0.092","4.450","15.0868","972.01","0.6275","1.0465"
"0.092","0.093","4.120","15.0980","971.34","0.6266","0.9666"
"0.092","0.093","4.120","15.0980","971.34","0.6266","0.9666"
"0.092","0.093","4.350","15.1200","973.27","0.6269","1.0163"
"0.092","0.093","4.350","15.1200","973.27","0.6269","1.0163"
"0.095","0.094","4.200","15.1256","971.13","0.6253","1.0121"
"0.095","0.094","4.200","15.1256","971.13","0.6253","1.0121"
"0.092","0.094","4.200","15.1344","969.83","0.6241","0.9784"
"0.092","0.094","4.200","15.1344","969.83","0.6241","0.9784"
"0.095","0.095","3.940","15.1264","967.75","0.6231","0.9493"
"0.095","0.095","3.940","15.1264","967.75","0.6231","0.9493"
"0.096","0.096","3.930","15.1344","965.77","0.6215","0.9554"
"0.096","0.096","3.930","15.1344","965.77","0.6215","0.9554"
"0.099","0.097","3.840","15.1264","966.29","0.6221","0.9642"
"0.099","0.097","3.840","15.1264","966.29","0.6221","0.9642"
"0.100","0.097","3.860","15.1680","965.48","0.6199","0.9709"
"0.100","0.097","3.860","15.1680","965.48","0.6199","0.9709"
"0.095","0.097","4.190","15.1504","963.89","0.6196","1.0048"
"0.095","0.097","4.190","15.1504","963.89","0.6196","1.0048"
"0.100","0.098","3.940","15.1244","959.66","0.6179","0.9996"
"0.100","0.098","3.940","15.1244","959.66","0.6179","0.9996"
"0.099","0.098","4.250","15.1100","957.96","0.6174","1.0707"
"0.099","0.098","4.250","15.1100","957.96","0.6174","1.0707"
"0.099","0.100","3.740","15.1268","955.32","0.6151","0.9391"
"0.099","0.100","3.740","15.1268","955.32","0.6151","0.9391"
"0.099","0.100","4.260","15.0960","953.23","0.6150","1.0760"
"0.099","0.100","4.260","15.0960","953.23","0.6150","1.0760"
"0.099","0.101","4.140","15.0992","950.80","0.6133","1.0452"
"0.099","0.101","4.140","15.0992","950.80","0.6133","1.0452"
"0.102","0.101","3.920","15.0852","951.26","0.6141","1.0223"
"0.102","0.101","3.920","15.0852","951.26","0.6141","1.0223"
"0.099","0.101","3.960","15.0848","952.95","0.6152","1.0024"
"0.099","0.101","3.960","15.0848","952.95","0.6152","1.0024"
"0.103","0.103","4.100","15.1116","952.71","0.6140","1.0742"
"0.103","0.103","4.100","15.1116","952.71","0.6140","1.0742"
"0.103","0.103","4.100","15.1204","951.42","0.6128","1.0723"
"0.103","0.103","4.100","15.1204","951.42","0.6128","1.0723"
"0.102","0.104","4.060","15.0772","950.96","0.6143","1.0605"
"0.102","0.104","4.060","15.0772","950.96","0.6143","1.0605"
"0.102","0.104","3.630","15.0744","949.21","0.6132","0.9489"
"0.102","0.104","3.630","15.0744","949.21","0.6132","0.9489"
"0.103","0.104","4.270","15.0232","948.13","0.6146","1.1385"
"0.103","0.104","4.270","15.0232","948.13","0.6146","1.1385"
"0.107","0.105","3.800","15.0172","947.33","0.6144","1.0539"
"0.107","0.105","3.800","15.0172","947.33","0.6144","1.0539"
"0.106","0.106","3.580","15.0412","947.39","0.6134","0.9789"
"0.106","0.106","3.580","15.0412","947.39","0.6134","0.9789"
"0.106","0.107","4.010","15.0440","946.74","0.6129","1.0959"
"0.106","0.107","4.010","15.0440","946.74","0.6129","1.0959"
"0.110","0.107","3.940","15.0360","946.38","0.6130","1.1191"
"0.110","0.107","3.940","15.0360","946.38","0.6130","1.1191"
"0.110","0.108","4.000","15.0220","945.18","0.6128","1.1393"
"0.110","0.108","4.000","15.0220","945.18","0.6128","1.1393"
"0.105","0.108","3.530","15.0020","941.57","0.6112","0.9635"
"0.105","0.108","3.530","15.0020","941.57","0.6112","0.9635"
"0.106","0.109","4.080","15.0244","942.06","0.6107","1.1194"
"0.106","0.109","4.080","15.0244","942.06","0.6107","1.1194"
"0.110","0.109","3.460","14.9932","941.29","0.6114","0.9912"
"0.110","0.109","3.460","14.9932","941.29","0.6114","0.9912"
"0.110","0.110","3.590","15.0156","940.35","0.6099","1.0239"
"0.110","0.110","3.590","15.0156","940.35","0.6099","1.0239"
"0.112","0.111","3.760","14.9952","940.23","0.6107","1.0962"
"0.112","0.111","3.760","14.9952","940.23","0.6107","1.0962"
"0.110","0.111","3.810","15.0052","938.33","0.6090","1.0889"
"0.110","0.111","3.810","15.0052","938.33","0.6090","1.0889"
"0.112","0.112","3.400","14.9836","936.84","0.6089","0.9936"
"0.112","0.112","3.400","14.9836","936.84","0.6089","0.9936"
"0.112","0.112","3.730","15.0012","936.45","0.6080","1.0864"
"0.112","0.112","3.730","15.0012","936.45","0.6080","1.0864"
"0.112","0.113","3.780","14.9908","936.32","0.6083","1.1032"
"0.112","0.113","3.780","14.9908","936.32","0.6083","1.1032"
"0.112","0.114","3.450","14.9912","935.71","0.6079","1.0067"
"0.112","0.114","3.450","14.9912","935.71","0.6079","1.0067"
"0.115","0.114","3.750","14.9972","935.30","0.6074","1.1224"
"0.115","0.114","3.750","14.9972","935.30","0.6074","1.1224"
"0.116","0.115","3.480","15.0032","934.58","0.6067","1.0493"
"0.116","0.115","3.480","15.0032","934.58","0.6067","1.0493"
"0.115","0.115","3.400","15.0068","933.63","0.6059","1.0155"
"0.115","0.115","3.400","15.0068","933.63","0.6059","1.0155"
"0.116","0.116","3.620","15.0184","933.46","0.6053","1.0881"
"0.116","0.116","3.620","15.0184","933.46","0.6053","1.0881"
"0.116","0.116","3.410","15.0272","934.82","0.6058","1.0233"
"0.116","0.116","3.410","15.0272","934.82","0.6058","1.0233"
"0.115","0.117","3.650","15.0296","935.05","0.6059","1.0854"
"0.115","0.117","3.650","15.0296","935.05","0.6059","1.0854"
"0.120","0.118","3.740","15.0500","933.61","0.6041","1.1556"
"0.120","0.118","3.740","15.0500","933.61","0.6041","1.1556"
"0.120","0.119","3.410","15.0872","933.07","0.6023","1.0459"
"0.120","0.119","3.410","15.0872","933.07","0.6023","1.0459"
